Date:,28/9/2023,,,,,,,,,,,,,,,,,
Time,5:22 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status
121,2/1/2023,USA,las vegas,lv01,36.1699,-115.1398,lama,alkhatib,LAMA.ALKHATIB@MAIL.COM,Tel: 5819727639,Smartwatch,Fossil Gen,Fossil Gen 6,L106,2,299,41.86,TRUE
122,2/1/2023,USA,las vegas,lv01,36.1699,-115.1398,muhamad,alsaediu,Muhamad.alsaediu@mail.com,Tel: 5609395601,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,U470,1,99,5.94,TRUE
123,2/1/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,fuad,alhabash,FUAD.ALHABASH@MAIL.COM,Tel: 5759700937,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,Q628,2,229,18.32,TRUE
124,2/1/2023,USA,washington,wh01,38.9072,-77.0369,jury,khalid,Jury.khalid@mail.com,Tel: 5220492250,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,W206,1,1199,23.98,TRUE
125,2/1/2023,Egypt,asyut,at01,27.1809,31.1837,iilyas,alshaykh,iilyas.alshaykh@mail.com,Tel: 5158446954,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,G267,1,1999,19.99,FALSE
126,2/1/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,khadijah,alaishhab,Khadijah.alaishhab@mail.com,Tel: 5075030686,Laptop,Acer Swift,Acer Swift 3,Y590,2,699,139.8,TRUE
127,2/1/2023,Syria,homs,hs01,34.7326,36.7136,muwmin,hanna,Muwmin.hanna@mail.com,Tel: 5261604536,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,X358,1,169,1.69,TRUE
128,2/1/2023,Egypt,cairo,cr03,30.0444,31.2357,rana,almunzilijiu,RANA.ALMUNZILIJIU@MAIL.COM,Tel: 5329657133,Gaming Console,Nintendo Switch,Nintendo Switch Pro,H899,1,399,27.93,FALSE
129,2/1/2023,USA,washington,wh01,38.9072,-77.0369,rana,salih,Rana.salih@mail.com,Tel: 5842463651,Smartwatch,Garmin Fenix,Garmin Fenix 7,K406,1,699,34.95,FALSE
130,2/1/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,ikhlas,alshueranii,ikhlas.alshueranii@mail.com,Tel: 5770368815,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,Z826,1,199,13.93,TRUE
131,2/1/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,iad,dulul,IAD.DULUL@MAIL.COM,Tel: 5984059718,Gaming Console,Microsoft Xbox,Xbox 360,C793,1,149,10.43,FALSE
132,2/1/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,juri,altarah,Juri.altarah@mail.com,Tel: 5785874081,Smartphone,OnePlus,OnePlus 9 Pro,F655,1,899,17.98,TRUE
133,2/1/2023,Syria,damascus,ds02,33.5146,36.3084,rami,hujah,RAMI.HUJAH@MAIL.COM,Tel: 5123907566,Smartwatch,Garmin Venu,Garmin Venu 2S,E437,1,349,34.9,FALSE
134,2/1/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,iin,almala,IIN.ALMALA@MAIL.COM,Tel: 5030911321,Smart Speaker,Amazon Echo,Echo Show 8,W221,1,129,9.03,TRUE
135,2/1/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,abd alrazzaq,nuna,abd alrazzaq.nuna@mail.com,Tel: 5591419869,Tablet,Amazon Fire,Amazon Fire 7,F792,1,49,0.49,TRUE
136,2/1/2023,USA,las vegas,lv01,36.1699,-115.1398,mazin,nieamah,Mazin.nieamah@mail.com,Tel: 5053406676,Laptop,Apple MacBook,"MacBook Pro 16""",Y368,9,2399,863.64,TRUE
137,2/1/2023,USA,las vegas,lv01,36.1699,-115.1398,muhamad,zynu,Muhamad.zynu@mail.com,Tel: 5211191365,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,T351,1,199,19.9,FALSE
138,2/1/2023,USA,las vegas,lv01,36.1699,-115.1398,ayham,aleid,ayham.aleid@mail.com,Tel: 5574534696,Laptop,Acer Swift,Acer Swift 3,H320,1,699,6.99,FALSE
139,2/1/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,rasha,jumea,Rasha.jumea@mail.com,Tel: 5551550003,Headphones,Jabra Elite,Jabra Elite 85t,D873,1,229,,TRUE
140,2/1/2023,Syria,damascus,ds01,33.5138,36.2765,lwy,alealbi,Lwy.alealbi@mail.com,Tel: 5736371481,Smartwatch,Apple Watch,Apple Watch SE,X915,1,279,27.9,FALSE
141,2/1/2023,Syria,damascus,ds01,33.5138,36.2765,ranya,eitaya,RANYA.EITAYA@MAIL.COM,Tel: 5785251613,Gaming Console,Sony PlayStation,PlayStation 5,X847,1,499,19.96,TRUE
142,2/1/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,fadi,yuzbik,Fadi.yuzbik@mail.com,Tel: 5569838120,Laptop,Lenovo Legion,Lenovo Legion 5,C068,1,1099,109.9,TRUE
143,2/1/2023,USA,las vegas,lv01,36.1699,-115.1398,muhamad,eijrush,Muhamad.eijrush@mail.com,Tel: 5538797711,Laptop,Lenovo Legion,Lenovo Legion 7i,L700,3,1499,269.82,FALSE
144,2/1/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,duhana,shannar,DUHANA.SHANNAR@MAIL.COM,Tel: 5209018175,Headphones,Jabra Elite,Jabra Elite 75t,K406,1,179,12.53,TRUE
145,2/1/2023,Syria,damascus,ds02,33.5146,36.3084,ayham,allaadhiqanii,ayham.allaadhiqanii@mail.com,Tel: 5257129356,VR Headset,Oculus Quest,Oculus Quest 3,S988,1,599,23.96,TRUE
146,2/1/2023,France,paris,ps02,48.8566,2.3522,muhamad,allaadhiqanii,Muhamad.allaadhiqanii@mail.com,Tel: 5762564397,Gaming Console,Sony PlayStation,PlayStation 3,X906,1,199,9.95,TRUE
147,2/1/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,fatnh,musaa,Fatnh.musaa@mail.com,Tel: 5059878157,Digital Camera,Nikon Z Series,Nikon Z7 II,V007,2,2299,137.94,TRUE
148,2/1/2023,Egypt,asyut,at01,27.1809,31.1837,mahir,alkhayrat,mahir.alkhayrat@mail.com,Tel: 5336199602,Tablet,Apple iPad,"iPad Pro 12.9""",F064,1,999,59.94,FALSE
149,2/1/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,muhamad,alqadi,MUHAMAD.ALQADI@MAIL.COM,Tel: 5775991296,Gaming Console,Retro Console,Super NES Classic,C068,1,99,3.96,TRUE
150,2/1/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,susin,drwysh,Susin.drwysh@mail.com,Tel: 5304639497,Smart Speaker,Harman Kardon,Harman Kardon Allure,R823,1,249,17.43,TRUE
151,2/1/2023,Egypt,asyut,at01,27.1809,31.1837,husayn,watar,HUSAYN.WATAR@MAIL.COM,Tel: 5216576563,Fitness Tracker,Garmin Approach,Garmin Approach S62,Y449,1,499,9.98,TRUE
152,2/1/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,abd alruhmin,ramzi,abd alruhmin.ramzi@mail.com,Tel: 5982219969,Digital Camera,Fujifilm X Series,Fujifilm X100V,S243,11,1399,769.45,TRUE
153,2/1/2023,Saudi Arabia,riyadh,rd03,24.7743,46.7386,muhamad,eisaa,MUHAMAD.EISAA@MAIL.COM,Tel: 5264675064,VR Headset,Sony PlayStation,PlayStation VR,S855,2,299,35.88,TRUE
154,2/1/2023,France,paris,ps01,48.8566,2.3522,rami,musaa,RAMI.MUSAA@MAIL.COM,Tel: 5890894604,Smartwatch,Apple Watch,Apple Watch Series 7,C780,2,399,7.98,TRUE
155,2/1/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,ali,naeim,Ali.naeim@mail.com,Tel: 5119146147,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),L571,1,299,11.96,TRUE
156,2/1/2023,Syria,homs,hs01,34.7326,36.7136,dijwar,watar,dijwar.watar@mail.com,Tel: 5990362926,Smart Speaker,Harman Kardon,Harman Kardon Citation,W243,1,199,19.9,TRUE
157,2/1/2023,Saudi Arabia,riyadh,rd02,24.7743,46.7386,iin,alshalaq,IIN.ALSHALAQ@MAIL.COM,Tel: 5285422499,Laptop,Dell XPS,XPS 13,R814,1,1299,129.9,TRUE
158,2/1/2023,Egypt,asyut,at01,27.1809,31.1837,diana,sahalul,Diana.sahalul@mail.com,Tel: 5219839024,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",H868,1,899,89.9,TRUE
159,2/1/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,sami,salim,Sami.salim@mail.com,Tel: 5422613756,Smartphone,OnePlus,OnePlus Nord 2,C793,1,399,3.99,TRUE
160,2/1/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,lina,abunfis,lina.abunfis@mail.com,Tel: 5502489607,Smart Speaker,JBL Link,JBL Link 20,V535,4,99,39.6,TRUE
161,2/1/2023,USA,new york,ny01,40.7128,-74.006,lama,bitahish,Lama.bitahish@mail.com,Tel: 5917538672,Gaming Console,Microsoft Xbox,Xbox Series S,J345,1,299,26.91,TRUE
162,2/1/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,basil,mabrukh,BASIL.MABRUKH@MAIL.COM,Tel: 5843588198,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,N658,3,179,10.74,FALSE
163,2/1/2023,USA,las vegas,lv01,36.1699,-115.1398,bushraa,dib,Bushraa.dib@mail.com,Tel: 5959063887,Smartphone,Apple iPhone,iPhone 13 Pro Max,H466,1,1299,90.93,FALSE
164,2/1/2023,USA,new york,ny02,40.7312,-73.9998,ahmad,iibrahim,ahmad.iibrahim@mail.com,Tel: 5618014531,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,E166,1,179,17.9,TRUE
165,2/1/2023,Syria,homs,hs01,34.7326,36.7136,ahmad,alhasan,ahmad.alhasan@mail.com,Tel: 5875324375,Digital Camera,Canon EOS,Canon EOS M50 Mark II,Y493,1,649,51.92,TRUE
166,2/1/2023,USA,las vegas,lv01,36.1699,-115.1398,hamzaa,abuhamd,Hamzaa.abuhamd@mail.com,Tel: 5360085198,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,P617,2,249,,TRUE
167,2/1/2023,USA,new york,ny03,40.7498,-73.9814,abdalhadi,marzuq,abdalhadi.marzuq@mail.com,Tel: 5589135673,Digital Camera,Nikon Z Series,Nikon Z7 II,R814,1,2299,91.96,TRUE
168,2/1/2023,United Arab Emirates,dubai,db02,25.2048,55.2708,iin,alghazi,iin.alghazi@mail.com,Tel: 5149705414,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,F340,1,249,19.92,TRUE
169,2/1/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,rim,damrani,Rim.damrani@mail.com,Tel: 5418415557,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,T371,4,299,119.6,TRUE
170,2/1/2023,Syria,damascus,ds01,33.5138,36.2765,rana,alshaykh,rana.alshaykh@mail.com,Tel: 5395373107,Smartphone,Samsung Galaxy,Galaxy M32,R159,2,249,4.98,TRUE
171,2/1/2023,Syria,aleppo,al01,36.2021,37.1343,thamir,eisaa,thamir.eisaa@mail.com,Tel: 5479060317,Gaming Console,Sony PlayStation,PlayStation 4 Pro,Y998,1,399,39.9,TRUE
172,2/1/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,diea,mahfud,DIEA.MAHFUD@MAIL.COM,Tel: 5058683568,Smart Speaker,Sonos One,Sonos Move,R426,1,399,7.98,TRUE
173,2/1/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,ayham,earmush,Ayham.earmush@mail.com,Tel: 5063509178,Smart Speaker,Harman Kardon,Harman Kardon Citation,Z125,3,199,35.82,TRUE
174,2/1/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,abdalrahmin,alqadi,ABDALRAHMIN.ALQADI@MAIL.COM,Tel: 5751032500,Smart Speaker,Harman Kardon,Harman Kardon Citation,W206,1,199,9.95,TRUE
175,2/1/2023,USA,new york,ny03,40.7498,-73.9814,hanan,altibae,HANAN.ALTIBAE@MAIL.COM,Tel: 5749555422,Smartwatch,Samsung Gear,Samsung Gear S4,R361,1,349,20.94,TRUE
176,2/1/2023,Syria,homs,hs01,34.7326,36.7136,omar,euthman,Omar.euthman@mail.com,Tel: 5180899967,Laptop,ASUS ROG,ASUS ROG Zephyrus G14,Y270,12,1299,623.52,TRUE
177,2/1/2023,USA,las vegas,lv01,36.1699,-115.1398,muhamad,abu,muhamad.abu@mail.com,Tel: 5426925266,Headphones,Anker Soundcore,Anker Soundcore Life Q35,X915,3,129,7.74,TRUE
178,2/1/2023,Syria,damascus,ds02,33.5146,36.3084,ahmad,aldiyk,Ahmad.aldiyk@mail.com,Tel: 5090020180,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,H320,1,1199,59.95,TRUE
179,2/1/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,salih,aleabdyn zaetar,salih.aleabdyn zaetar@mail.com,Tel: 5736313790,Smartphone,Xiaomi Mi,Xiaomi Mi 12,F655,1,799,23.97,FALSE
180,2/1/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,ruba,salah aldiyn,RUBA.SALAH ALDIYN@MAIL.COM,Tel: 5384360946,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,V339,1,79,1.58,TRUE
181,3/1/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,abd alsamad,abu,abd alsamad.abu@mail.com,Tel: 5660497579,Smart Speaker,Harman Kardon,Harman Kardon Allure,L028,1,249,24.9,TRUE
182,3/1/2023,USA,new york,ny02,40.7312,-73.9998,abd alruhmin,khalid,Abd Alruhmin.khalid@mail.com,Tel: 5922345561,VR Headset,Oculus Quest,Oculus Quest 3,U806,1,599,17.97,TRUE
183,3/1/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,lina,rafaea,lina.rafaea@mail.com,Tel: 5242258770,Headphones,Bose QuietComfort,QC45,X710,2,349,20.94,TRUE
184,3/1/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,muhamad,alqasir,MUHAMAD.ALQASIR@MAIL.COM,Tel: 5466818561,Smart Speaker,Google Nest Hub,Google Nest Hub Max,Q115,1,229,20.61,TRUE
185,3/1/2023,Syria,damascus,ds02,33.5146,36.3084,ahmad,eaziza,Ahmad.eaziza@mail.com,Tel: 5200475754,Headphones,JBL Live,JBL Live 650BTNC,Y720,10,149,149,FALSE
186,3/1/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,muhamad,alhamid,MUHAMAD.ALHAMID@MAIL.COM,Tel: 5922387610,Gaming Console,Nintendo Switch,Nintendo Switch OLED,Y387,1,349,27.92,TRUE
187,3/1/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,malik,altuean,Malik.altuean@mail.com,Tel: 5912232284,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,R252,1,649,51.92,TRUE
188,3/1/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,muhamad,shbyb,muhamad.shbyb@mail.com,Tel: 5487751448,Smartwatch,Samsung Gear,Samsung Gear Fit 4,D189,2,199,3.98,TRUE
189,3/1/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,ruba,dahbur,ruba.dahbur@mail.com,Tel: 5271563945,Laptop,Dell XPS,XPS 15,I738,1,1599,159.9,TRUE
190,3/1/2023,USA,new york,ny02,40.7312,-73.9998,rafat,shakhashiru,Rafat.shakhashiru@mail.com,Tel: 5009265115,VR Headset,HTC Vive,HTC Vive Focus 3,B377,1,799,39.95,TRUE
191,3/1/2023,Egypt,cairo,cr03,30.0444,31.2357,ali,alqasir,Ali.alqasir@mail.com,Tel: 5833782934,Tablet,Microsoft Surface,Surface Go 2,G327,1,399,39.9,FALSE
192,3/1/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,eala,basil,eala.basil@mail.com,Tel: 5146965103,Fitness Tracker,Garmin Approach,Garmin Approach S62,H016,1,499,29.94,TRUE
193,3/1/2023,Morocco,casablanca,cs01,33.5731,7.5898,khadijah,klizli,KHADIJAH.KLIZLI@MAIL.COM,Tel: 5590642295,Laptop,Acer Swift,Acer Swift 5,R664,1,999,,TRUE
194,3/1/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,khalid,altujjar,khalid.altujjar@mail.com,Tel: 5676520309,VR Headset,HP Reverb,HP Reverb G2,K725,1,599,17.97,TRUE
195,3/1/2023,United Arab Emirates,dubai,db02,25.2048,55.2708,muhamad,zakariaa,muhamad.zakariaa@mail.com,Tel: 5709535296,Smart Speaker,JBL Link,JBL Link 500,J087,1,249,24.9,TRUE
196,3/1/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,abd allatif,alasfar,Abd Allatif.alasfar@mail.com,Tel: 5130977385,Gaming Console,Microsoft Xbox,Xbox One X,S935,2,299,35.88,TRUE
197,3/1/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,diea,bahriin,DIEA.BAHRIIN@MAIL.COM,Tel: 5760015983,Headphones,Jabra Elite,Jabra Elite 75t,V236,1,179,12.53,TRUE
198,3/1/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,rafat,hafiz,RAFAT.HAFIZ@MAIL.COM,Tel: 5771314825,Laptop,Lenovo ThinkPad,ThinkPad X13,R664,2,999,59.94,FALSE
199,3/1/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,dania,husu,DANIA.HUSU@MAIL.COM,Tel: 5941834253,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,Z227,1,179,17.9,TRUE
200,3/1/2023,USA,washington,wh01,38.9072,-77.0369,muhamad,aldarawasha,MUHAMAD.ALDARAWASHA@MAIL.COM,Tel: 5968940107,Smartphone,Google Pixel,Google Pixel 5a,J501,2,499,39.92,FALSE
201,3/1/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,ahmad,zaniqa,ahmad.zaniqa@mail.com,Tel: 5359775585,Laptop,Lenovo ThinkPad,ThinkPad X13,F400,2,999,159.84,TRUE
202,3/1/2023,Syria,damascus,ds02,33.5146,36.3084,almuthanaa,swyd,ALMUTHANAA.SWYD@MAIL.COM,Tel: 5153886560,Digital Camera,Canon EOS R Series,Canon EOS R5,R823,1,3999,279.93,TRUE
203,3/1/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,shilan,alhmwi,SHILAN.ALHMWI@MAIL.COM,Tel: 5225632649,Gaming Console,Nintendo Switch,Nintendo Switch Pro,E715,7,399,279.3,FALSE
204,3/1/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,muhamad,alshear,MUHAMAD.ALSHEAR@MAIL.COM,Tel: 5075526792,VR Headset,Oculus Quest,Oculus Quest 3,C905,1,599,35.94,TRUE
205,3/1/2023,Syria,aleppo,al01,36.2021,37.1343,muhamad,muhamad,muhamad.muhamad@mail.com,Tel: 5972242219,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),Z524,1,129,9.03,FALSE
206,3/1/2023,Syria,homs,hs01,34.7326,36.7136,fadi,alasfar,FADI.ALASFAR@MAIL.COM,Tel: 5356100765,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,Z398,1,1799,125.93,TRUE
207,3/1/2023,USA,new york,ny01,40.7128,-74.006,fatnh,khalil,fatnh.khalil@mail.com,Tel: 5577180579,Gaming Console,Nintendo Switch,Nintendo Switch Lite,S735,9,199,143.28,TRUE
208,3/1/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,rasha,alsyqly,rasha.alsyqly@mail.com,Tel: 5416570265,Smart Speaker,Google Nest,Nest Hub (2nd Gen),P598,2,99,3.96,TRUE
209,3/1/2023,United Arab Emirates,fujairah,fj01,25.1286,56.3242,muhamad,mukiin,muhamad.mukiin@mail.com,Tel: 5283743578,Headphones,Bose QuietComfort,QC45,I876,1,349,24.43,TRUE
210,3/1/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,alyida,kafa,Alyida.kafa@mail.com,Tel: 5710101009,Gaming Console,Microsoft Xbox,Xbox Original,O211,1,69,2.76,TRUE
211,3/1/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,mahir,dulul,mahir.dulul@mail.com,Tel: 5918608072,Smartphone,OnePlus,OnePlus Nord 2,W206,1,399,11.97,TRUE
212,3/1/2023,Saudi Arabia,riyadh,rd03,24.7743,46.7386,rami,eirat,rami.eirat@mail.com,Tel: 5932179020,Laptop,Dell XPS,XPS 15,I036,4,1599,255.84,TRUE
213,3/1/2023,USA,las vegas,lv01,36.1699,-115.1398,lina,ghrz,lina.ghrz@mail.com,Tel: 5655486297,Headphones,Anker Soundcore,Anker Soundcore Life Q30,F655,1,79,7.11,TRUE
214,3/1/2023,Morocco,casablanca,cs01,33.5731,7.5898,zaydun,almisri,zaydun.almisri@mail.com,Tel: 5782918488,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,Y989,1,1999,119.94,TRUE
215,3/1/2023,Syria,damascus,ds01,33.5138,36.2765,hamdah,shanan,hamdah.shanan@mail.com,Tel: 5311875386,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,H016,1,599,59.9,TRUE
216,3/1/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,bakr,klizli,BAKR.KLIZLI@MAIL.COM,Tel: 5488551183,Gaming Console,Sony PlayStation,PlayStation 2,C308,1,99,6.93,TRUE
217,3/1/2023,Syria,damascus,ds02,33.5146,36.3084,sami,shaeban,SAMI.SHAEBAN@MAIL.COM,Tel: 5179815579,Smartwatch,Samsung Galaxy,Galaxy Watch 4,R551,1,349,27.92,TRUE
218,3/1/2023,USA,new york,ny02,40.7312,-73.9998,iman,albarnawi,IMAN.ALBARNAWI@MAIL.COM,Tel: 5984049312,Laptop,HP Pavilion,HP Pavilion 15,E274,2,799,127.84,TRUE
219,3/1/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,muhamad,qisam,Muhamad.qisam@mail.com,Tel: 5993024521,VR Headset,Pimax Vision,Pimax Vision 5K Super,H087,1,899,17.98,TRUE
220,3/1/2023,Egypt,asyut,at01,27.1809,31.1837,hasan,ebdalwahd,Hasan.ebdalwahd@mail.com,Tel: 5859058051,Smartphone,Apple iPhone,iPhone 13 Pro Max,E663,1,1299,116.91,FALSE
221,3/1/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,fadi,hmshw,fadi.hmshw@mail.com,Tel: 5306114165,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,A794,1,999,89.91,TRUE
222,3/1/2023,Saudi Arabia,riyadh,rd02,24.7743,46.7386,muhamad,shiah,Muhamad.shiah@mail.com,Tel: 5691017252,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,Q963,1,149,2.98,TRUE
223,3/1/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,ayman,alsaman,AYMAN.ALSAMAN@MAIL.COM,Tel: 5574679806,Laptop,Lenovo Legion,Lenovo Legion 5,L700,1,1099,76.93,FALSE
224,3/1/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,iin,alealiu,IIN.ALEALIU@MAIL.COM,Tel: 5882602904,Smartphone,OnePlus,OnePlus 9 Pro,Q628,1,899,44.95,TRUE
225,3/1/2023,France,paris,ps01,48.8566,2.3522,mari,hamshu,mari.hamshu@mail.com,Tel: 5506667543,VR Headset,Valve Index,Valve Index VR Kit,E484,1,999,69.93,FALSE
226,3/1/2023,Syria,aleppo,al01,36.2021,37.1343,lilas,husu,Lilas.husu@mail.com,Tel: 5221578756,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,F693,1,129,3.87,FALSE
227,3/1/2023,Syria,damascus,ds02,33.5146,36.3084,hazim,akrym,Hazim.akrym@mail.com,Tel: 5051101287,Smartwatch,Huawei Watch,Huawei Watch GT 2e,B392,1,129,5.16,TRUE
228,3/1/2023,Egypt,asyut,at01,27.1809,31.1837,ali,earabi,ALI.EARABI@MAIL.COM,Tel: 5883588772,Gaming Console,Retro Console,Sega Genesis Mini,K492,1,79,3.16,TRUE
229,3/1/2023,Egypt,asyut,at01,27.1809,31.1837,diea,hutayniun,Diea.hutayniun@mail.com,Tel: 5839325325,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,R551,5,1499,224.85,TRUE
230,3/1/2023,Syria,aleppo,al01,36.2021,37.1343,eubay,sydu,Eubay.sydu@mail.com,Tel: 5216493196,Headphones,Jabra Elite,Jabra Elite 75t,R389,2,179,7.16,FALSE
231,3/1/2023,Egypt,cairo,cr03,30.0444,31.2357,muhamad,karim,muhamad.karim@mail.com,Tel: 5523086832,Fitness Tracker,Huawei Band,Huawei Band 6,R361,1,59,5.9,TRUE
232,3/1/2023,Egypt,asyut,at01,27.1809,31.1837,omar,ahmad,OMAR.AHMAD@MAIL.COM,Tel: 5862848221,Headphones,Sony WH,Sony WH-CH710N,O755,1,129,12.9,TRUE
233,3/1/2023,United Arab Emirates,fujairah,fj01,25.1286,56.3242,mujdi,abu zamil,Mujdi.abu Zamil@mail.com,Tel: 5366161681,Smart Speaker,JBL Link,JBL Link 20,K012,1,99,5.94,TRUE
234,3/1/2023,Syria,homs,hs01,34.7326,36.7136,mazin,shaykh,MAZIN.SHAYKH@MAIL.COM,Tel: 5373895907,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,J431,1,99,5.94,TRUE
235,3/1/2023,Saudi Arabia,riyadh,rd02,24.7743,46.7386,khalil,farahat,Khalil.farahat@mail.com,Tel: 5980232392,Headphones,Sony WH,Sony WH-CH710N,J768,1,129,9.03,TRUE
236,3/1/2023,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,rim,alhasan,rim.alhasan@mail.com,Tel: 5322580988,Digital Camera,Nikon Z Series,Nikon Z7 II,E986,1,2299,45.98,TRUE
237,3/1/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,amir,muhamad,amir.muhamad@mail.com,Tel: 5020758668,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,H574,1,1799,107.94,TRUE
238,3/1/2023,Egypt,cairo,cr03,30.0444,31.2357,amani,abu adhan,AMANI.ABU ADHAN@MAIL.COM,Tel: 5544954241,Digital Camera,Panasonic Lumix,Panasonic Lumix S1H,V472,1,3499,69.98,FALSE
239,3/1/2023,Syria,damascus,ds02,33.5146,36.3084,muhamad,bitahish,Muhamad.bitahish@mail.com,Tel: 5627988425,VR Headset,Pimax Vision,Pimax Vision 5K Super Plus,L343,2,999,119.88,TRUE
240,3/1/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,omar,earabi,OMAR.EARABI@MAIL.COM,Tel: 5228072455,Gaming Console,Sony PlayStation,PlayStation 3 Slim,L700,1,199,3.98,TRUE
241,3/1/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,husam,bwalsibae,husam.bwalsibae@mail.com,Tel: 5085777534,Digital Camera,Fujifilm X Series,Fujifilm X100V,L543,1,1399,55.96,FALSE
242,3/1/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,abdalhadi,altibae,abdalhadi.altibae@mail.com,Tel: 5967294299,Digital Camera,Canon EOS R Series,Canon EOS R5,S691,1,3999,279.93,FALSE
