Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status,Year,Month,Month Name,Phone Valid,Email Valid
112.0,2023-01-02,USA,New York,ny03,40.7498,-73.9814,omar,alealbi,omar.alealbi@mail.com,5974119187,Headphones,Bose SoundSport,Bose SoundSport Free,E365,1.0,179.0,5.37,True,2023.0,1.0,January,True,True
113.0,2023-01-02,USA,Las Vegas,lv01,36.1699,-115.1398,muhamad,aljuju,muhamad.aljuju@mail.com,5165641820,Laptop,HP Pavilion,HP Pavilion 15,G557,1.0,799.0,15.98,True,2023.0,1.0,January,True,True
114.0,2023-01-02,Saudi Arabia,Dammam,dm01,26.3927,49.9777,ehab,alghumyan,ehab.alghumyan@mail.com,5505632614,Smart Speaker,Sonos One,Sonos One SL,L700,1.0,179.0,7.16,False,2023.0,1.0,January,True,True
115.0,2023-01-02,Saudi Arabia,Aseer,as01,18.2311,42.5004,mazin,alkhayran,mazin.alkhayran@mail.com,5848984857,Fitness Tracker,Garmin Approach,Garmin Approach S62,N985,2.0,499.0,69.86,True,2023.0,1.0,January,True,True
116.0,2023-01-02,Egypt,Asyut,at01,27.1809,31.1837,jamal,sybea,jamal.sybea@mail.com,5517090877,Digital Camera,Nikon Z Series,Nikon Z50,C787,1.0,799.0,47.94,True,2023.0,1.0,January,True,True
117.0,2023-01-02,Egypt,Asyut,at01,27.1809,31.1837,diea,muayid,diea.muayid@mail.com,5073056992,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,H016,1.0,149.0,8.94,True,2023.0,1.0,January,True,True
118.0,2023-01-02,Syria,Aleppo,al01,36.2021,37.1343,muhamad,iidlibi,muhamad.iidlibi@mail.com,5733738176,Headphones,Sennheiser HD,Sennheiser HD 599 SE,R236,1.0,199.0,19.9,False,2023.0,1.0,January,True,True
119.0,2023-01-02,Saudi Arabia,Aseer,as01,18.2311,42.5004,eala,aldahan,eala.aldahan@mail.com,5565816259,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,B112,1.0,649.0,51.92,False,2023.0,1.0,January,True,True
120.0,2023-01-02,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,amir,alhiwat,amir.alhiwat@mail.com,5646606574,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,I729,1.0,1999.0,99.95,False,2023.0,1.0,January,True,True
121.0,2023-01-02,USA,Las Vegas,lv01,36.1699,-115.1398,lama,alkhatib,lama.alkhatib@mail.com,5819727639,Smartwatch,Fossil Gen,Fossil Gen 6,L106,2.0,299.0,41.86,True,2023.0,1.0,January,True,True
122.0,2023-01-02,USA,Las Vegas,lv01,36.1699,-115.1398,muhamad,alsaediu,muhamad.alsaediu@mail.com,5609395601,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,U470,1.0,99.0,5.94,True,2023.0,1.0,January,True,True
123.0,2023-01-02,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,fuad,alhabash,fuad.alhabash@mail.com,5759700937,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,Q628,2.0,229.0,18.32,True,2023.0,1.0,January,True,True
124.0,2023-01-02,USA,Washington,wh01,38.9072,-77.0369,jury,khalid,jury.khalid@mail.com,5220492250,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,W206,1.0,1199.0,23.98,True,2023.0,1.0,January,True,True
125.0,2023-01-02,Egypt,Asyut,at01,27.1809,31.1837,iilyas,alshaykh,iilyas.alshaykh@mail.com,5158446954,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,G267,1.0,1999.0,19.99,False,2023.0,1.0,January,True,True
126.0,2023-01-02,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,khadijah,alaishhab,khadijah.alaishhab@mail.com,5075030686,Laptop,Acer Swift,Acer Swift 3,Y590,2.0,699.0,139.8,True,2023.0,1.0,January,True,True
127.0,2023-01-02,Syria,Homs,hs01,34.7326,36.7136,muwmin,hanna,muwmin.hanna@mail.com,5261604536,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,X358,1.0,169.0,1.69,True,2023.0,1.0,January,True,True
128.0,2023-01-02,Egypt,Cairo,cr03,30.0444,31.2357,rana,almunzilijiu,rana.almunzilijiu@mail.com,5329657133,Gaming Console,Nintendo Switch,Nintendo Switch Pro,H899,1.0,399.0,27.93,False,2023.0,1.0,January,True,True
129.0,2023-01-02,USA,Washington,wh01,38.9072,-77.0369,rana,salih,rana.salih@mail.com,5842463651,Smartwatch,Garmin Fenix,Garmin Fenix 7,K406,1.0,699.0,34.95,False,2023.0,1.0,January,True,True
130.0,2023-01-02,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,ikhlas,alshueranii,ikhlas.alshueranii@mail.com,5770368815,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,Z826,1.0,199.0,13.93,True,2023.0,1.0,January,True,True
131.0,2023-01-02,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,iad,dulul,iad.dulul@mail.com,5984059718,Gaming Console,Microsoft Xbox,Xbox 360,C793,1.0,149.0,10.43,False,2023.0,1.0,January,True,True
132.0,2023-01-02,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,juri,altarah,juri.altarah@mail.com,5785874081,Smartphone,OnePlus,OnePlus 9 Pro,F655,1.0,899.0,17.98,True,2023.0,1.0,January,True,True
133.0,2023-01-02,Syria,Damascus,ds02,33.5146,36.3084,rami,hujah,rami.hujah@mail.com,5123907566,Smartwatch,Garmin Venu,Garmin Venu 2S,E437,1.0,349.0,34.9,False,2023.0,1.0,January,True,True
134.0,2023-01-02,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,iin,almala,iin.almala@mail.com,5030911321,Smart Speaker,Amazon Echo,Echo Show 8,W221,1.0,129.0,9.03,True,2023.0,1.0,January,True,True
135.0,2023-01-02,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,abd alrazzaq,nuna,abdalrazzaq.nuna@mail.com,5591419869,Tablet,Amazon Fire,Amazon Fire 7,F792,1.0,49.0,0.49,True,2023.0,1.0,January,True,True
136.0,2023-01-02,USA,Las Vegas,lv01,36.1699,-115.1398,mazin,nieamah,mazin.nieamah@mail.com,5053406676,Laptop,Apple MacBook,"MacBook Pro 16""",Y368,9.0,2399.0,863.64,True,2023.0,1.0,January,True,True
137.0,2023-01-02,USA,Las Vegas,lv01,36.1699,-115.1398,muhamad,zynu,muhamad.zynu@mail.com,5211191365,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,T351,1.0,199.0,19.9,False,2023.0,1.0,January,True,True
138.0,2023-01-02,USA,Las Vegas,lv01,36.1699,-115.1398,ayham,aleid,ayham.aleid@mail.com,5574534696,Laptop,Acer Swift,Acer Swift 3,H320,1.0,699.0,6.99,False,2023.0,1.0,January,True,True
139.0,2023-01-02,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,rasha,jumea,rasha.jumea@mail.com,5551550003,Headphones,Jabra Elite,Jabra Elite 85t,D873,1.0,229.0,0.0,True,2023.0,1.0,January,True,True
140.0,2023-01-02,Syria,Damascus,ds01,33.5138,36.2765,lwy,alealbi,lwy.alealbi@mail.com,5736371481,Smartwatch,Apple Watch,Apple Watch SE,X915,1.0,279.0,27.9,False,2023.0,1.0,January,True,True
141.0,2023-01-02,Syria,Damascus,ds01,33.5138,36.2765,ranya,eitaya,ranya.eitaya@mail.com,5785251613,Gaming Console,Sony PlayStation,PlayStation 5,X847,1.0,499.0,19.96,True,2023.0,1.0,January,True,True
142.0,2023-01-02,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,fadi,yuzbik,fadi.yuzbik@mail.com,5569838120,Laptop,Lenovo Legion,Lenovo Legion 5,C068,1.0,1099.0,109.9,True,2023.0,1.0,January,True,True
143.0,2023-01-02,USA,Las Vegas,lv01,36.1699,-115.1398,muhamad,eijrush,muhamad.eijrush@mail.com,5538797711,Laptop,Lenovo Legion,Lenovo Legion 7i,L700,3.0,1499.0,269.82,False,2023.0,1.0,January,True,True
144.0,2023-01-02,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,duhana,shannar,duhana.shannar@mail.com,5209018175,Headphones,Jabra Elite,Jabra Elite 75t,K406,1.0,179.0,12.53,True,2023.0,1.0,January,True,True
145.0,2023-01-02,Syria,Damascus,ds02,33.5146,36.3084,ayham,allaadhiqanii,ayham.allaadhiqanii@mail.com,5257129356,VR Headset,Oculus Quest,Oculus Quest 3,S988,1.0,599.0,23.96,True,2023.0,1.0,January,True,True
146.0,2023-01-02,France,Paris,ps02,48.8566,2.3522,muhamad,allaadhiqanii,muhamad.allaadhiqanii@mail.com,5762564397,Gaming Console,Sony PlayStation,PlayStation 3,X906,1.0,199.0,9.95,True,2023.0,1.0,January,True,True
147.0,2023-01-02,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,fatnh,musaa,fatnh.musaa@mail.com,5059878157,Digital Camera,Nikon Z Series,Nikon Z7 II,V007,2.0,2299.0,137.94,True,2023.0,1.0,January,True,True
148.0,2023-01-02,Egypt,Asyut,at01,27.1809,31.1837,mahir,alkhayrat,mahir.alkhayrat@mail.com,5336199602,Tablet,Apple iPad,"iPad Pro 12.9""",F064,1.0,999.0,59.94,False,2023.0,1.0,January,True,True
149.0,2023-01-02,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,muhamad,alqadi,muhamad.alqadi@mail.com,5775991296,Gaming Console,Retro Console,Super NES Classic,C068,1.0,99.0,3.96,True,2023.0,1.0,January,True,True
150.0,2023-01-02,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,susin,drwysh,susin.drwysh@mail.com,5304639497,Smart Speaker,Harman Kardon,Harman Kardon Allure,R823,1.0,249.0,17.43,True,2023.0,1.0,January,True,True
151.0,2023-01-02,Egypt,Asyut,at01,27.1809,31.1837,husayn,watar,husayn.watar@mail.com,5216576563,Fitness Tracker,Garmin Approach,Garmin Approach S62,Y449,1.0,499.0,9.98,True,2023.0,1.0,January,True,True
152.0,2023-01-02,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,abd alruhmin,ramzi,abdalruhmin.ramzi@mail.com,5982219969,Digital Camera,Fujifilm X Series,Fujifilm X100V,S243,11.0,1399.0,769.45,True,2023.0,1.0,January,True,True
153.0,2023-01-02,Saudi Arabia,Riyadh,rd03,24.7743,46.7386,muhamad,eisaa,muhamad.eisaa@mail.com,5264675064,VR Headset,Sony PlayStation,PlayStation VR,S855,2.0,299.0,35.88,True,2023.0,1.0,January,True,True
154.0,2023-01-02,France,Paris,ps01,48.8566,2.3522,rami,musaa,rami.musaa@mail.com,5890894604,Smartwatch,Apple Watch,Apple Watch Series 7,C780,2.0,399.0,7.98,True,2023.0,1.0,January,True,True
155.0,2023-01-02,Saudi Arabia,Aseer,as01,18.2311,42.5004,ali,naeim,ali.naeim@mail.com,5119146147,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),L571,1.0,299.0,11.96,True,2023.0,1.0,January,True,True
156.0,2023-01-02,Syria,Homs,hs01,34.7326,36.7136,dijwar,watar,dijwar.watar@mail.com,5990362926,Smart Speaker,Harman Kardon,Harman Kardon Citation,W243,1.0,199.0,19.9,True,2023.0,1.0,January,True,True
157.0,2023-01-02,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,iin,alshalaq,iin.alshalaq@mail.com,5285422499,Laptop,Dell XPS,XPS 13,R814,1.0,1299.0,129.9,True,2023.0,1.0,January,True,True
158.0,2023-01-02,Egypt,Asyut,at01,27.1809,31.1837,diana,sahalul,diana.sahalul@mail.com,5219839024,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",H868,1.0,899.0,89.9,True,2023.0,1.0,January,True,True
159.0,2023-01-02,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,sami,salim,sami.salim@mail.com,5422613756,Smartphone,OnePlus,OnePlus Nord 2,C793,1.0,399.0,3.99,True,2023.0,1.0,January,True,True
160.0,2023-01-02,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,lina,abunfis,lina.abunfis@mail.com,5502489607,Smart Speaker,JBL Link,JBL Link 20,V535,4.0,99.0,39.6,True,2023.0,1.0,January,True,True
161.0,2023-01-02,USA,New York,ny01,40.7128,-74.006,lama,bitahish,lama.bitahish@mail.com,5917538672,Gaming Console,Microsoft Xbox,Xbox Series S,J345,1.0,299.0,26.91,True,2023.0,1.0,January,True,True
162.0,2023-01-02,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,basil,mabrukh,basil.mabrukh@mail.com,5843588198,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,N658,3.0,179.0,10.74,False,2023.0,1.0,January,True,True
163.0,2023-01-02,USA,Las Vegas,lv01,36.1699,-115.1398,bushraa,dib,bushraa.dib@mail.com,5959063887,Smartphone,Apple iPhone,iPhone 13 Pro Max,H466,1.0,1299.0,90.93,False,2023.0,1.0,January,True,True
164.0,2023-01-02,USA,New York,ny02,40.7312,-73.9998,ahmad,iibrahim,ahmad.iibrahim@mail.com,5618014531,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,E166,1.0,179.0,17.9,True,2023.0,1.0,January,True,True
165.0,2023-01-02,Syria,Homs,hs01,34.7326,36.7136,ahmad,alhasan,ahmad.alhasan@mail.com,5875324375,Digital Camera,Canon EOS,Canon EOS M50 Mark II,Y493,1.0,649.0,51.92,True,2023.0,1.0,January,True,True
166.0,2023-01-02,USA,Las Vegas,lv01,36.1699,-115.1398,hamzaa,abuhamd,hamzaa.abuhamd@mail.com,5360085198,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,P617,2.0,249.0,0.0,True,2023.0,1.0,January,True,True
167.0,2023-01-02,USA,New York,ny03,40.7498,-73.9814,abdalhadi,marzuq,abdalhadi.marzuq@mail.com,5589135673,Digital Camera,Nikon Z Series,Nikon Z7 II,R814,1.0,2299.0,91.96,True,2023.0,1.0,January,True,True
168.0,2023-01-02,United Arab Emirates,Dubai,db02,25.2048,55.2708,iin,alghazi,iin.alghazi@mail.com,5149705414,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,F340,1.0,249.0,19.92,True,2023.0,1.0,January,True,True
169.0,2023-01-02,Saudi Arabia,Aseer,as01,18.2311,42.5004,rim,damrani,rim.damrani@mail.com,5418415557,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,T371,4.0,299.0,119.6,True,2023.0,1.0,January,True,True
170.0,2023-01-02,Syria,Damascus,ds01,33.5138,36.2765,rana,alshaykh,rana.alshaykh@mail.com,5395373107,Smartphone,Samsung Galaxy,Galaxy M32,R159,2.0,249.0,4.98,True,2023.0,1.0,January,True,True
171.0,2023-01-02,Syria,Aleppo,al01,36.2021,37.1343,thamir,eisaa,thamir.eisaa@mail.com,5479060317,Gaming Console,Sony PlayStation,PlayStation 4 Pro,Y998,1.0,399.0,39.9,True,2023.0,1.0,January,True,True
172.0,2023-01-02,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,diea,mahfud,diea.mahfud@mail.com,5058683568,Smart Speaker,Sonos One,Sonos Move,R426,1.0,399.0,7.98,True,2023.0,1.0,January,True,True
173.0,2023-01-02,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,ayham,earmush,ayham.earmush@mail.com,5063509178,Smart Speaker,Harman Kardon,Harman Kardon Citation,Z125,3.0,199.0,35.82,True,2023.0,1.0,January,True,True
174.0,2023-01-02,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,abdalrahmin,alqadi,abdalrahmin.alqadi@mail.com,5751032500,Smart Speaker,Harman Kardon,Harman Kardon Citation,W206,1.0,199.0,9.95,True,2023.0,1.0,January,True,True
175.0,2023-01-02,USA,New York,ny03,40.7498,-73.9814,hanan,altibae,hanan.altibae@mail.com,5749555422,Smartwatch,Samsung Gear,Samsung Gear S4,R361,1.0,349.0,20.94,True,2023.0,1.0,January,True,True
176.0,2023-01-02,Syria,Homs,hs01,34.7326,36.7136,omar,euthman,omar.euthman@mail.com,5180899967,Laptop,ASUS ROG,ASUS ROG Zephyrus G14,Y270,12.0,1299.0,623.52,True,2023.0,1.0,January,True,True
177.0,2023-01-02,USA,Las Vegas,lv01,36.1699,-115.1398,muhamad,abu,muhamad.abu@mail.com,5426925266,Headphones,Anker Soundcore,Anker Soundcore Life Q35,X915,3.0,129.0,7.74,True,2023.0,1.0,January,True,True
178.0,2023-01-02,Syria,Damascus,ds02,33.5146,36.3084,ahmad,aldiyk,ahmad.aldiyk@mail.com,5090020180,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,H320,1.0,1199.0,59.95,True,2023.0,1.0,January,True,True
179.0,2023-01-02,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,salih,aleabdyn zaetar,salih.aleabdynzaetar@mail.com,5736313790,Smartphone,Xiaomi Mi,Xiaomi Mi 12,F655,1.0,799.0,23.97,False,2023.0,1.0,January,True,True
180.0,2023-01-02,Saudi Arabia,Aseer,as01,18.2311,42.5004,ruba,salah aldiyn,ruba.salahaldiyn@mail.com,5384360946,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,V339,1.0,79.0,1.58,True,2023.0,1.0,January,True,True
181.0,2023-01-03,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,abd alsamad,abu,abdalsamad.abu@mail.com,5660497579,Smart Speaker,Harman Kardon,Harman Kardon Allure,L028,1.0,249.0,24.9,True,2023.0,1.0,January,True,True
182.0,2023-01-03,USA,New York,ny02,40.7312,-73.9998,abd alruhmin,khalid,abdalruhmin.khalid@mail.com,5922345561,VR Headset,Oculus Quest,Oculus Quest 3,U806,1.0,599.0,17.97,True,2023.0,1.0,January,True,True
183.0,2023-01-03,Saudi Arabia,Aseer,as01,18.2311,42.5004,lina,rafaea,lina.rafaea@mail.com,5242258770,Headphones,Bose QuietComfort,QC45,X710,2.0,349.0,20.94,True,2023.0,1.0,January,True,True
184.0,2023-01-03,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,muhamad,alqasir,muhamad.alqasir@mail.com,5466818561,Smart Speaker,Google Nest Hub,Google Nest Hub Max,Q115,1.0,229.0,20.61,True,2023.0,1.0,January,True,True
185.0,2023-01-03,Syria,Damascus,ds02,33.5146,36.3084,ahmad,eaziza,ahmad.eaziza@mail.com,5200475754,Headphones,JBL Live,JBL Live 650BTNC,Y720,10.0,149.0,149.0,False,2023.0,1.0,January,True,True
186.0,2023-01-03,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,muhamad,alhamid,muhamad.alhamid@mail.com,5922387610,Gaming Console,Nintendo Switch,Nintendo Switch OLED,Y387,1.0,349.0,27.92,True,2023.0,1.0,January,True,True
187.0,2023-01-03,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,malik,altuean,malik.altuean@mail.com,5912232284,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,R252,1.0,649.0,51.92,True,2023.0,1.0,January,True,True
188.0,2023-01-03,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,muhamad,shbyb,muhamad.shbyb@mail.com,5487751448,Smartwatch,Samsung Gear,Samsung Gear Fit 4,D189,2.0,199.0,3.98,True,2023.0,1.0,January,True,True
189.0,2023-01-03,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,ruba,dahbur,ruba.dahbur@mail.com,5271563945,Laptop,Dell XPS,XPS 15,I738,1.0,1599.0,159.9,True,2023.0,1.0,January,True,True
190.0,2023-01-03,USA,New York,ny02,40.7312,-73.9998,rafat,shakhashiru,rafat.shakhashiru@mail.com,5009265115,VR Headset,HTC Vive,HTC Vive Focus 3,B377,1.0,799.0,39.95,True,2023.0,1.0,January,True,True
191.0,2023-01-03,Egypt,Cairo,cr03,30.0444,31.2357,ali,alqasir,ali.alqasir@mail.com,5833782934,Tablet,Microsoft Surface,Surface Go 2,G327,1.0,399.0,39.9,False,2023.0,1.0,January,True,True
192.0,2023-01-03,Saudi Arabia,Aseer,as01,18.2311,42.5004,eala,basil,eala.basil@mail.com,5146965103,Fitness Tracker,Garmin Approach,Garmin Approach S62,H016,1.0,499.0,29.94,True,2023.0,1.0,January,True,True
193.0,2023-01-03,Morocco,Casablanca,cs01,33.5731,7.5898,khadijah,klizli,khadijah.klizli@mail.com,5590642295,Laptop,Acer Swift,Acer Swift 5,R664,1.0,999.0,0.0,True,2023.0,1.0,January,True,True
194.0,2023-01-03,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,khalid,altujjar,khalid.altujjar@mail.com,5676520309,VR Headset,HP Reverb,HP Reverb G2,K725,1.0,599.0,17.97,True,2023.0,1.0,January,True,True
195.0,2023-01-03,United Arab Emirates,Dubai,db02,25.2048,55.2708,muhamad,zakariaa,muhamad.zakariaa@mail.com,5709535296,Smart Speaker,JBL Link,JBL Link 500,J087,1.0,249.0,24.9,True,2023.0,1.0,January,True,True
196.0,2023-01-03,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,abd allatif,alasfar,abdallatif.alasfar@mail.com,5130977385,Gaming Console,Microsoft Xbox,Xbox One X,S935,2.0,299.0,35.88,True,2023.0,1.0,January,True,True
197.0,2023-01-03,Saudi Arabia,Aseer,as01,18.2311,42.5004,diea,bahriin,diea.bahriin@mail.com,5760015983,Headphones,Jabra Elite,Jabra Elite 75t,V236,1.0,179.0,12.53,True,2023.0,1.0,January,True,True
198.0,2023-01-03,Saudi Arabia,Aseer,as01,18.2311,42.5004,rafat,hafiz,rafat.hafiz@mail.com,5771314825,Laptop,Lenovo ThinkPad,ThinkPad X13,R664,2.0,999.0,59.94,False,2023.0,1.0,January,True,True
199.0,2023-01-03,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,dania,husu,dania.husu@mail.com,5941834253,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,Z227,1.0,179.0,17.9,True,2023.0,1.0,January,True,True
200.0,2023-01-03,USA,Washington,wh01,38.9072,-77.0369,muhamad,aldarawasha,muhamad.aldarawasha@mail.com,5968940107,Smartphone,Google Pixel,Google Pixel 5a,J501,2.0,499.0,39.92,False,2023.0,1.0,January,True,True
201.0,2023-01-03,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,ahmad,zaniqa,ahmad.zaniqa@mail.com,5359775585,Laptop,Lenovo ThinkPad,ThinkPad X13,F400,2.0,999.0,159.84,True,2023.0,1.0,January,True,True
202.0,2023-01-03,Syria,Damascus,ds02,33.5146,36.3084,almuthanaa,swyd,almuthanaa.swyd@mail.com,5153886560,Digital Camera,Canon EOS R Series,Canon EOS R5,R823,1.0,3999.0,279.93,True,2023.0,1.0,January,True,True
203.0,2023-01-03,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,shilan,alhmwi,shilan.alhmwi@mail.com,5225632649,Gaming Console,Nintendo Switch,Nintendo Switch Pro,E715,7.0,399.0,279.3,False,2023.0,1.0,January,True,True
204.0,2023-01-03,Saudi Arabia,Aseer,as01,18.2311,42.5004,muhamad,alshear,muhamad.alshear@mail.com,5075526792,VR Headset,Oculus Quest,Oculus Quest 3,C905,1.0,599.0,35.94,True,2023.0,1.0,January,True,True
205.0,2023-01-03,Syria,Aleppo,al01,36.2021,37.1343,muhamad,muhamad,muhamad.muhamad@mail.com,5972242219,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),Z524,1.0,129.0,9.03,False,2023.0,1.0,January,True,True
206.0,2023-01-03,Syria,Homs,hs01,34.7326,36.7136,fadi,alasfar,fadi.alasfar@mail.com,5356100765,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,Z398,1.0,1799.0,125.93,True,2023.0,1.0,January,True,True
207.0,2023-01-03,USA,New York,ny01,40.7128,-74.006,fatnh,khalil,fatnh.khalil@mail.com,5577180579,Gaming Console,Nintendo Switch,Nintendo Switch Lite,S735,9.0,199.0,143.28,True,2023.0,1.0,January,True,True
208.0,2023-01-03,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,rasha,alsyqly,rasha.alsyqly@mail.com,5416570265,Smart Speaker,Google Nest,Nest Hub (2nd Gen),P598,2.0,99.0,3.96,True,2023.0,1.0,January,True,True
209.0,2023-01-03,United Arab Emirates,Fujairah,fj01,25.1286,56.3242,muhamad,mukiin,muhamad.mukiin@mail.com,5283743578,Headphones,Bose QuietComfort,QC45,I876,1.0,349.0,24.43,True,2023.0,1.0,January,True,True
210.0,2023-01-03,Saudi Arabia,Aseer,as01,18.2311,42.5004,alyida,kafa,alyida.kafa@mail.com,5710101009,Gaming Console,Microsoft Xbox,Xbox Original,O211,1.0,69.0,2.76,True,2023.0,1.0,January,True,True
211.0,2023-01-03,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,mahir,dulul,mahir.dulul@mail.com,5918608072,Smartphone,OnePlus,OnePlus Nord 2,W206,1.0,399.0,11.97,True,2023.0,1.0,January,True,True
212.0,2023-01-03,Saudi Arabia,Riyadh,rd03,24.7743,46.7386,rami,eirat,rami.eirat@mail.com,5932179020,Laptop,Dell XPS,XPS 15,I036,4.0,1599.0,255.84,True,2023.0,1.0,January,True,True
213.0,2023-01-03,USA,Las Vegas,lv01,36.1699,-115.1398,lina,ghrz,lina.ghrz@mail.com,5655486297,Headphones,Anker Soundcore,Anker Soundcore Life Q30,F655,1.0,79.0,7.11,True,2023.0,1.0,January,True,True
214.0,2023-01-03,Morocco,Casablanca,cs01,33.5731,7.5898,zaydun,almisri,zaydun.almisri@mail.com,5782918488,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,Y989,1.0,1999.0,119.94,True,2023.0,1.0,January,True,True
215.0,2023-01-03,Syria,Damascus,ds01,33.5138,36.2765,hamdah,shanan,hamdah.shanan@mail.com,5311875386,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,H016,1.0,599.0,59.9,True,2023.0,1.0,January,True,True
216.0,2023-01-03,Saudi Arabia,Dammam,dm01,26.3927,49.9777,bakr,klizli,bakr.klizli@mail.com,5488551183,Gaming Console,Sony PlayStation,PlayStation 2,C308,1.0,99.0,6.93,True,2023.0,1.0,January,True,True
217.0,2023-01-03,Syria,Damascus,ds02,33.5146,36.3084,sami,shaeban,sami.shaeban@mail.com,5179815579,Smartwatch,Samsung Galaxy,Galaxy Watch 4,R551,1.0,349.0,27.92,True,2023.0,1.0,January,True,True
218.0,2023-01-03,USA,New York,ny02,40.7312,-73.9998,iman,albarnawi,iman.albarnawi@mail.com,5984049312,Laptop,HP Pavilion,HP Pavilion 15,E274,2.0,799.0,127.84,True,2023.0,1.0,January,True,True
219.0,2023-01-03,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,muhamad,qisam,muhamad.qisam@mail.com,5993024521,VR Headset,Pimax Vision,Pimax Vision 5K Super,H087,1.0,899.0,17.98,True,2023.0,1.0,January,True,True
220.0,2023-01-03,Egypt,Asyut,at01,27.1809,31.1837,hasan,ebdalwahd,hasan.ebdalwahd@mail.com,5859058051,Smartphone,Apple iPhone,iPhone 13 Pro Max,E663,1.0,1299.0,116.91,False,2023.0,1.0,January,True,True
221.0,2023-01-03,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,fadi,hmshw,fadi.hmshw@mail.com,5306114165,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,A794,1.0,999.0,89.91,True,2023.0,1.0,January,True,True
222.0,2023-01-03,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,muhamad,shiah,muhamad.shiah@mail.com,5691017252,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,Q963,1.0,149.0,2.98,True,2023.0,1.0,January,True,True
